,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100423461.jpg,1,"[(7, 1892, 610, 2449)]",603.0,557.0,0.0,335871.0,0.0
B100423666.jpg,1,"[(5, 2007, 607, 2459)]",602.0,452.0,0.0,272104.0,0.0
B100423785.jpg,1,"[(9, 1401, 525, 1700)]",516.0,299.0,0.0,154284.0,0.0
B100429582.jpg,1,"[(9, 1278, 574, 1667)]",565.0,389.0,0.0,219785.0,0.0
B100430023.jpg,1,"[(6, 1430, 388, 1696)]",382.0,266.0,0.0,101612.0,0.0
B100431635.jpg,2,"[(8, 2102, 852, 2450), (12, 1777, 570, 2099)]",701.0,335.0,259.455800667474,473388.0,0.0
B100432165.jpg,1,"[(12, 1936, 714, 2453)]",702.0,517.0,0.0,362934.0,0.0
B100442804.jpg,1,"[(14, 1471, 433, 1696)]",419.0,225.0,0.0,94275.0,0.0
B100448366.jpg,1,"[(9, 1394, 490, 1690)]",481.0,296.0,0.0,142376.0,0.0
B100457412.jpg,1,"[(12, 1387, 427, 1684)]",415.0,297.0,0.0,123255.0,0.0
B100458182.jpg,1,"[(3, 1900, 601, 2402)]",598.0,502.0,0.0,300196.0,0.0
B100458360.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100460005.jpg,1,"[(0, 1249, 433, 1699)]",433.0,450.0,0.0,194850.0,0.0
B100460007.jpg,1,"[(7, 1406, 461, 1699)]",454.0,293.0,0.0,133022.0,0.0
B100470301.jpg,1,"[(3, 1407, 416, 1699)]",413.0,292.0,0.0,120596.0,0.0
B100470715.jpg,1,"[(18, 2050, 999, 2440)]",981.0,390.0,0.0,382590.0,0.0
B100471098.jpg,1,"[(13, 1885, 678, 2455)]",665.0,570.0,0.0,379050.0,0.0
B100471209.jpg,1,"[(10, 1269, 548, 1697)]",538.0,428.0,0.0,230264.0,0.0
B100471240.jpg,1,"[(17, 1896, 860, 2438)]",843.0,542.0,0.0,456906.0,0.0
B100472051.jpg,2,"[(7, 1937, 662, 2447), (8, 1512, 606, 1934)]",626.5,466.0,341.01731994137776,586406.0,0.0
B100472190.jpg,1,"[(9, 2018, 649, 2450)]",640.0,432.0,0.0,276480.0,0.0
B100474608.jpg,1,"[(7, 1411, 411, 1691)]",404.0,280.0,0.0,113120.0,0.0
B100479299.jpg,1,"[(13, 2025, 696, 2449)]",683.0,424.0,0.0,289592.0,0.0
B100480061.jpg,1,"[(7, 2087, 560, 2460)]",553.0,373.0,0.0,206269.0,0.0
B100482923.jpg,1,"[(25, 1844, 645, 2428)]",620.0,584.0,0.0,362080.0,0.0
B100484304.jpg,1,"[(3, 2030, 938, 2466)]",935.0,436.0,0.0,407660.0,0.0
B100484495.jpg,1,"[(8, 2005, 854, 2451)]",846.0,446.0,0.0,377316.0,0.0
B100490811.jpg,1,"[(13, 1967, 761, 2444)]",748.0,477.0,0.0,356796.0,0.0
B100493215.jpg,1,"[(17, 1466, 435, 1688)]",418.0,222.0,0.0,92796.0,0.0
B100493235.jpg,1,"[(13, 1458, 378, 1679)]",365.0,221.0,0.0,80665.0,0.0
B100505400.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100505707.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100505733.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100505778.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100508784.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100510427.jpg,1,"[(12, 2026, 489, 2413)]",477.0,387.0,0.0,184599.0,0.0
B100511563.jpg,1,"[(9, 2058, 484, 2446)]",475.0,388.0,0.0,184300.0,0.0
B100512592.jpg,1,"[(2, 1430, 330, 1699)]",328.0,269.0,0.0,88232.0,0.0
B100514132.jpg,1,"[(15, 1970, 612, 2446)]",597.0,476.0,0.0,284172.0,0.0
B100514664.jpg,1,"[(15, 2065, 612, 2459)]",597.0,394.0,0.0,235218.0,0.0
B100515161.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100519928.jpg,1,"[(3, 1991, 689, 2461)]",686.0,470.0,0.0,322420.0,0.0
B100521090.jpg,1,"[(0, 1401, 371, 1698)]",371.0,297.0,0.0,110187.0,0.0
B100521310.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100521355.jpg,1,"[(23, 1421, 441, 1684)]",418.0,263.0,0.0,109934.0,0.0
B100521544.jpg,1,"[(8, 1414, 444, 1693)]",436.0,279.0,0.0,121644.0,0.0
B100521619.jpg,1,"[(27, 1399, 470, 1687)]",443.0,288.0,0.0,127584.0,0.0
B100521730.jpg,1,"[(25, 1377, 473, 1675)]",448.0,298.0,0.0,133504.0,0.0
B100522651.jpg,1,"[(10, 1533, 404, 1697)]",394.0,164.0,0.0,64616.0,0.0
B100527533.jpg,1,"[(12, 1434, 414, 1695)]",402.0,261.0,0.0,104922.0,0.0
B100527928.jpg,2,"[(4, 2061, 605, 2456), (8, 1886, 512, 2060)]",552.5,284.5,187.706719378929,325091.0,0.0
B100529020.jpg,1,"[(45, 1930, 829, 2418)]",784.0,488.0,0.0,382592.0,0.0
B100529503.jpg,1,"[(31, 1955, 712, 2425)]",681.0,470.0,0.0,320070.0,0.0
B100531231.jpg,1,"[(5, 2150, 587, 2441)]",582.0,291.0,0.0,169362.0,0.0
B100531390.jpg,1,"[(15, 2180, 599, 2451)]",584.0,271.0,0.0,158264.0,0.0
B100531733.jpg,1,"[(15, 1430, 358, 1684)]",343.0,254.0,0.0,87122.0,0.0
B100533850.jpg,1,"[(25, 1792, 627, 2440)]",602.0,648.0,0.0,390096.0,0.0
B100534072.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100535376.jpg,1,"[(6, 1933, 626, 2457)]",620.0,524.0,0.0,324880.0,0.0
B100540950.jpg,1,"[(8, 1890, 745, 2454)]",737.0,564.0,0.0,415668.0,0.0
B100541399.jpg,1,"[(7, 1946, 622, 2448)]",615.0,502.0,0.0,308730.0,0.0
B100543650.jpg,1,"[(11, 2119, 574, 2449)]",563.0,330.0,0.0,185790.0,0.0
B100544021.jpg,1,"[(9, 1916, 631, 2456)]",622.0,540.0,0.0,335880.0,0.0
B100544028.jpg,1,"[(10, 1915, 633, 2451)]",623.0,536.0,0.0,333928.0,0.0
B100544046.jpg,1,"[(11, 1975, 611, 2448)]",600.0,473.0,0.0,283800.0,0.0
B100544181.jpg,1,"[(11, 1908, 637, 2451)]",626.0,543.0,0.0,339918.0,0.0
B100544204.jpg,1,"[(10, 1911, 633, 2456)]",623.0,545.0,0.0,339535.0,0.0
B100544469.jpg,1,"[(163, 2089, 583, 2417)]",420.0,328.0,0.0,137760.0,0.0
B100545397.jpg,1,"[(11, 1385, 427, 1699)]",416.0,314.0,0.0,130624.0,0.0
B100545449.jpg,1,"[(8, 1409, 430, 1700)]",422.0,291.0,0.0,122802.0,0.0
B100548773.jpg,1,"[(7, 2066, 626, 2446)]",619.0,380.0,0.0,235220.0,0.0
B100549289.jpg,1,"[(12, 1382, 590, 1698)]",578.0,316.0,0.0,182648.0,0.0
B100549991.jpg,2,"[(107, 2070, 637, 2397), (85, 1907, 781, 2413)]",613.0,416.5,81.43248737451165,525486.0,0.0
B100551586.jpg,2,"[(46, 2048, 612, 2436), (39, 1453, 778, 1947)]",652.5,441.0,421.4665615443294,584674.0,0.0
B100552064.jpg,1,"[(35, 2073, 652, 2444)]",617.0,371.0,0.0,228907.0,0.0
B100553645.jpg,2,"[(69, 1334, 542, 1658), (27, 970, 515, 1305)]",480.5,329.5,271.6709866732184,316732.0,0.0
B100554216.jpg,1,"[(26, 1586, 433, 1687)]",407.0,101.0,0.0,41107.0,0.0
B100554221.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100556463.jpg,1,"[(97, 2042, 580, 2390)]",483.0,348.0,0.0,168084.0,0.0
B100557847.jpg,1,"[(13, 1922, 752, 2451)]",739.0,529.0,0.0,390931.0,0.0
B100558336.jpg,1,"[(11, 1414, 457, 1685)]",446.0,271.0,0.0,120866.0,0.0
B100559453.jpg,1,"[(6, 1407, 419, 1692)]",413.0,285.0,0.0,117705.0,0.0
B100561676.jpg,1,"[(19, 2072, 831, 2440)]",812.0,368.0,0.0,298816.0,0.0
B100561678.jpg,1,"[(9, 1992, 822, 2444)]",813.0,452.0,0.0,367476.0,0.0
B100566699.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100566950.jpg,1,"[(14, 1992, 828, 2457)]",814.0,465.0,0.0,378510.0,0.0
B100572049.jpg,1,"[(31, 2059, 628, 2433)]",597.0,374.0,0.0,223278.0,0.0
B100572131.jpg,1,"[(32, 2055, 630, 2431)]",598.0,376.0,0.0,224848.0,0.0
B100573033.jpg,1,"[(8, 1813, 833, 2457)]",825.0,644.0,0.0,531300.0,0.0
B100573166.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100573183.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100573225.jpg,1,"[(29, 2081, 580, 2429)]",551.0,348.0,0.0,191748.0,0.0
B100573255.jpg,1,"[(25, 1802, 776, 2439)]",751.0,637.0,0.0,478387.0,0.0
B100573674.jpg,1,"[(14, 2175, 640, 2446)]",626.0,271.0,0.0,169646.0,0.0
B100573807.jpg,1,"[(33, 2009, 667, 2435)]",634.0,426.0,0.0,270084.0,0.0
B100574296.jpg,1,"[(11, 1951, 848, 2451)]",837.0,500.0,0.0,418500.0,0.0
B100575051.jpg,1,"[(45, 1884, 744, 2411)]",699.0,527.0,0.0,368373.0,0.0
B100575634.jpg,1,"[(13, 2126, 574, 2452)]",561.0,326.0,0.0,182886.0,0.0
B100576432.jpg,1,"[(30, 1883, 785, 2443)]",755.0,560.0,0.0,422800.0,0.0
B100588232.jpg,1,"[(24, 2094, 585, 2441)]",561.0,347.0,0.0,194667.0,0.0
B100588463.jpg,1,"[(91, 1919, 715, 2382)]",624.0,463.0,0.0,288912.0,0.0
B100589183.jpg,1,"[(8, 1462, 442, 1687)]",434.0,225.0,0.0,97650.0,0.0
B100593797.jpg,1,"[(37, 1917, 786, 2430)]",749.0,513.0,0.0,384237.0,0.0
B100597122.jpg,1,"[(13, 2135, 636, 2441)]",623.0,306.0,0.0,190638.0,0.0
B100599424.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100599426.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100600282.jpg,1,"[(15, 1883, 609, 2454)]",594.0,571.0,0.0,339174.0,0.0
B100600403.jpg,1,"[(16, 1848, 748, 2459)]",732.0,611.0,0.0,447252.0,0.0
B100605126.jpg,2,"[(30, 1408, 449, 1666), (21, 1274, 389, 1395)]",393.5,189.5,136.1536356473818,152630.0,0.0
B100605582.jpg,1,"[(27, 1948, 627, 2443)]",600.0,495.0,0.0,297000.0,0.0
B100608183.jpg,2,"[(122, 1439, 461, 1582), (77, 1320, 520, 1679)]",391.0,251.0,36.09189659743583,207514.0,0.0
B100609259.jpg,1,"[(27, 2105, 598, 2438)]",571.0,333.0,0.0,190143.0,0.0
B100609392.jpg,2,"[(10, 2157, 589, 2451), (11, 1930, 552, 2150)]",560.0,257.0,188.95270572288717,289246.0,0.0
B100610036.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100610074.jpg,1,"[(31, 1473, 471, 1667)]",440.0,194.0,0.0,85360.0,0.0
B100611292.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100611580.jpg,1,"[(17, 2113, 586, 2442)]",569.0,329.0,0.0,187201.0,0.0
B100612238.jpg,1,"[(35, 1320, 519, 1657)]",484.0,337.0,0.0,163108.0,0.0
B100616375.jpg,1,"[(18, 2021, 605, 2441)]",587.0,420.0,0.0,246540.0,0.0
B100616780.jpg,1,"[(17, 1402, 441, 1692)]",424.0,290.0,0.0,122960.0,0.0
B100619145.jpg,1,"[(16, 1988, 609, 2439)]",593.0,451.0,0.0,267443.0,0.0
B100620546.jpg,1,"[(44, 1952, 500, 2432)]",456.0,480.0,0.0,218880.0,0.0
B100621727.jpg,1,"[(15, 2030, 709, 2445)]",694.0,415.0,0.0,288010.0,0.0
B100623697.jpg,1,"[(19, 2020, 624, 2446)]",605.0,426.0,0.0,257730.0,0.0
B100630168.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100635076.jpg,1,"[(13, 1471, 361, 1696)]",348.0,225.0,0.0,78300.0,0.0
B100637791.jpg,1,"[(12, 1472, 371, 1698)]",359.0,226.0,0.0,81134.0,0.0
B100637840.jpg,1,"[(10, 1472, 406, 1699)]",396.0,227.0,0.0,89892.0,0.0
B100637860.jpg,1,"[(16, 1474, 420, 1699)]",404.0,225.0,0.0,90900.0,0.0
B100637870.jpg,1,"[(14, 1477, 351, 1696)]",337.0,219.0,0.0,73803.0,0.0
B100637967.jpg,1,"[(13, 1465, 426, 1683)]",413.0,218.0,0.0,90034.0,0.0
B100637971.jpg,1,"[(15, 1466, 376, 1671)]",361.0,205.0,0.0,74005.0,0.0
B100637981.jpg,1,"[(11, 1466, 425, 1690)]",414.0,224.0,0.0,92736.0,0.0
B100638632.jpg,1,"[(6, 1456, 402, 1690)]",396.0,234.0,0.0,92664.0,0.0
B100641777.jpg,2,"[(6, 1407, 463, 1694), (543, 1604, 851, 1695)]",382.5,189.0,378.6050877893745,159187.0,0.0
B100641797.jpg,1,"[(5, 1438, 400, 1681)]",395.0,243.0,0.0,95985.0,0.0
B100642241.jpg,1,"[(8, 2047, 594, 2457)]",586.0,410.0,0.0,240260.0,0.0
B100642326.jpg,1,"[(26, 1966, 627, 2444)]",601.0,478.0,0.0,287278.0,0.0
B100642341.jpg,1,"[(10, 2036, 607, 2463)]",597.0,427.0,0.0,254919.0,0.0
B100642401.jpg,1,"[(14, 1347, 535, 1699)]",521.0,352.0,0.0,183392.0,0.0
B100642505.jpg,1,"[(5, 2061, 597, 2454)]",592.0,393.0,0.0,232656.0,0.0
B100642518.jpg,1,"[(15, 1339, 536, 1694)]",521.0,355.0,0.0,184955.0,0.0
B100643013.jpg,1,"[(34, 1879, 655, 2437)]",621.0,558.0,0.0,346518.0,0.0
B100643018.jpg,1,"[(38, 1871, 663, 2428)]",625.0,557.0,0.0,348125.0,0.0
B100643066.jpg,1,"[(30, 1877, 653, 2441)]",623.0,564.0,0.0,351372.0,0.0
B100643848.jpg,1,"[(10, 2025, 588, 2451)]",578.0,426.0,0.0,246228.0,0.0
B100644068.jpg,1,"[(14, 2024, 819, 2443)]",805.0,419.0,0.0,337295.0,0.0
B100644307.jpg,1,"[(14, 2039, 613, 2449)]",599.0,410.0,0.0,245590.0,0.0
B100644774.jpg,1,"[(13, 1953, 817, 2441)]",804.0,488.0,0.0,392352.0,0.0
B100644990.jpg,1,"[(11, 2053, 621, 2451)]",610.0,398.0,0.0,242780.0,0.0
B100647590.jpg,1,"[(54, 1859, 679, 2402)]",625.0,543.0,0.0,339375.0,0.0
B100647624.jpg,1,"[(51, 1869, 664, 2414)]",613.0,545.0,0.0,334085.0,0.0
B100647808.jpg,1,"[(61, 1858, 685, 2404)]",624.0,546.0,0.0,340704.0,0.0
B100647839.jpg,1,"[(59, 1876, 686, 2423)]",627.0,547.0,0.0,342969.0,0.0
B100648868.jpg,1,"[(22, 1897, 653, 2442)]",631.0,545.0,0.0,343895.0,0.0
B100648869.jpg,1,"[(27, 1893, 657, 2440)]",630.0,547.0,0.0,344610.0,0.0
B100649029.jpg,1,"[(16, 1493, 387, 1676)]",371.0,183.0,0.0,67893.0,0.0
B100649043.jpg,1,"[(19, 1381, 454, 1670)]",435.0,289.0,0.0,125715.0,0.0
B100649285.jpg,1,"[(13, 1397, 427, 1694)]",414.0,297.0,0.0,122958.0,0.0
B100649378.jpg,1,"[(8, 1354, 414, 1695)]",406.0,341.0,0.0,138446.0,0.0
B100649411.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100649439.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100649626.jpg,1,"[(14, 1379, 460, 1685)]",446.0,306.0,0.0,136476.0,0.0
B100649638.jpg,1,"[(27, 1387, 474, 1685)]",447.0,298.0,0.0,133206.0,0.0
B100649649.jpg,1,"[(8, 1388, 410, 1693)]",402.0,305.0,0.0,122610.0,0.0
B100649788.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100649851.jpg,1,"[(24, 1379, 483, 1699)]",459.0,320.0,0.0,146880.0,0.0
B100649902.jpg,1,"[(17, 1395, 458, 1690)]",441.0,295.0,0.0,130095.0,0.0
B100649949.jpg,1,"[(2, 1275, 579, 1695)]",577.0,420.0,0.0,242340.0,0.0
B100649959.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100649963.jpg,1,"[(25, 1396, 467, 1685)]",442.0,289.0,0.0,127738.0,0.0
B100650403.jpg,1,"[(17, 2014, 805, 2455)]",788.0,441.0,0.0,347508.0,0.0
B100650679.jpg,1,"[(26, 1873, 799, 2438)]",773.0,565.0,0.0,436745.0,0.0
B100652776.jpg,1,"[(13, 1898, 632, 2439)]",619.0,541.0,0.0,334879.0,0.0
B100652803.jpg,1,"[(33, 1906, 649, 2447)]",616.0,541.0,0.0,333256.0,0.0
B100653532.jpg,1,"[(32, 1874, 655, 2431)]",623.0,557.0,0.0,347011.0,0.0
B100653534.jpg,1,"[(36, 1868, 660, 2426)]",624.0,558.0,0.0,348192.0,0.0
B100653589.jpg,1,"[(33, 1877, 655, 2436)]",622.0,559.0,0.0,347698.0,0.0
B100653640.jpg,1,"[(38, 1871, 669, 2425)]",631.0,554.0,0.0,349574.0,0.0
B100655001.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100655025.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100655057.jpg,1,"[(16, 1275, 584, 1691)]",568.0,416.0,0.0,236288.0,0.0
B100655135.jpg,1,"[(6, 1269, 598, 1697)]",592.0,428.0,0.0,253376.0,0.0
B100655175.jpg,1,"[(9, 1500, 434, 1688)]",425.0,188.0,0.0,79900.0,0.0
B100655195.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100655248.jpg,1,"[(516, 1172, 916, 1460)]",400.0,288.0,0.0,115200.0,0.0
B100655256.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100655264.jpg,1,"[(5, 1355, 386, 1534)]",381.0,179.0,0.0,68199.0,0.0
B100655353.jpg,1,"[(18, 1397, 455, 1683)]",437.0,286.0,0.0,124982.0,0.0
B100655372.jpg,1,"[(5, 1342, 545, 1700)]",540.0,358.0,0.0,193320.0,0.0
B100655518.jpg,1,"[(32, 1386, 458, 1664)]",426.0,278.0,0.0,118428.0,0.0
B100655629.jpg,1,"[(7, 1295, 600, 1699)]",593.0,404.0,0.0,239572.0,0.0
B100655740.jpg,1,"[(22, 1415, 436, 1696)]",414.0,281.0,0.0,116334.0,0.0
B100655765.jpg,1,"[(35, 1423, 444, 1693)]",409.0,270.0,0.0,110430.0,0.0
B100655801.jpg,1,"[(7, 1416, 438, 1697)]",431.0,281.0,0.0,121111.0,0.0
B100655868.jpg,1,"[(12, 1406, 452, 1694)]",440.0,288.0,0.0,126720.0,0.0
B100655973.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100657049.jpg,1,"[(15, 2050, 566, 2448)]",551.0,398.0,0.0,219298.0,0.0
B100657673.jpg,1,"[(44, 1407, 453, 1665)]",409.0,258.0,0.0,105522.0,0.0
B100657696.jpg,1,"[(42, 1403, 452, 1661)]",410.0,258.0,0.0,105780.0,0.0
B100660769.jpg,1,"[(14, 1904, 636, 2447)]",622.0,543.0,0.0,337746.0,0.0
B100660785.jpg,1,"[(12, 1910, 639, 2453)]",627.0,543.0,0.0,340461.0,0.0
B100663562.jpg,1,"[(27, 2003, 603, 2450)]",576.0,447.0,0.0,257472.0,0.0
B100663564.jpg,1,"[(26, 1867, 728, 2439)]",702.0,572.0,0.0,401544.0,0.0
B100663679.jpg,1,"[(38, 2000, 684, 2415)]",646.0,415.0,0.0,268090.0,0.0
B100663690.jpg,1,"[(18, 2143, 677, 2449)]",659.0,306.0,0.0,201654.0,0.0
B100664146.jpg,1,"[(9, 1812, 739, 2322)]",730.0,510.0,0.0,372300.0,0.0
B100664506.jpg,1,"[(29, 1377, 526, 1699)]",497.0,322.0,0.0,160034.0,0.0
B100666977.jpg,1,"[(13, 2009, 604, 2457)]",591.0,448.0,0.0,264768.0,0.0
B100671012.jpg,1,"[(28, 1557, 385, 1699)]",357.0,142.0,0.0,50694.0,0.0
B100671148.jpg,1,"[(10, 1250, 605, 1688)]",595.0,438.0,0.0,260610.0,0.0
B100671160.jpg,1,"[(721, 1278, 1072, 1589)]",351.0,311.0,0.0,109161.0,0.0
B100671163.jpg,1,"[(15, 1392, 466, 1694)]",451.0,302.0,0.0,136202.0,0.0
B100671190.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100671193.jpg,1,"[(642, 1274, 997, 1526)]",355.0,252.0,0.0,89460.0,0.0
B100671283.jpg,2,"[(9, 1397, 454, 1693), (9, 1175, 352, 1380)]",394.0,250.5,190.96023800781145,202035.0,0.0
B100671299.jpg,1,"[(4, 1416, 463, 1695)]",459.0,279.0,0.0,128061.0,0.0
B100671502.jpg,1,"[(21, 1386, 456, 1677)]",435.0,291.0,0.0,126585.0,0.0
B100671607.jpg,1,"[(9, 1373, 298, 1539)]",289.0,166.0,0.0,47974.0,0.0
B100671649.jpg,1,"[(16, 1382, 466, 1700)]",450.0,318.0,0.0,143100.0,0.0
B100671652.jpg,1,"[(28, 1368, 475, 1663)]",447.0,295.0,0.0,131865.0,0.0
B100671735.jpg,1,"[(19, 1424, 423, 1690)]",404.0,266.0,0.0,107464.0,0.0
B100671784.jpg,1,"[(24, 1345, 443, 1691)]",419.0,346.0,0.0,144974.0,0.0
B100671847.jpg,1,"[(11, 1364, 493, 1692)]",482.0,328.0,0.0,158096.0,0.0
B100671894.jpg,1,"[(59, 90, 524, 382)]",465.0,292.0,0.0,135780.0,0.0
B100671915.jpg,1,"[(18, 1506, 354, 1685)]",336.0,179.0,0.0,60144.0,0.0
B100671937.jpg,1,"[(12, 1397, 421, 1697)]",409.0,300.0,0.0,122700.0,0.0
B100671939.jpg,1,"[(23, 1322, 476, 1699)]",453.0,377.0,0.0,170781.0,0.0
B100672071.jpg,1,"[(11, 1384, 451, 1674)]",440.0,290.0,0.0,127600.0,0.0
B100672263.jpg,1,"[(10, 1407, 453, 1691)]",443.0,284.0,0.0,125812.0,0.0
B100672508.jpg,1,"[(6, 1412, 439, 1695)]",433.0,283.0,0.0,122539.0,0.0
B100672577.jpg,1,"[(4, 1308, 353, 1531)]",349.0,223.0,0.0,77827.0,0.0
B100672598.jpg,2,"[(21, 1421, 419, 1686), (4, 1244, 409, 1401)]",401.5,211.0,160.12826889715632,169055.0,0.0
B100672614.jpg,1,"[(315, 1346, 764, 1617)]",449.0,271.0,0.0,121679.0,0.0
B100672629.jpg,1,"[(103, 1497, 484, 1676)]",381.0,179.0,0.0,68199.0,0.0
B100672769.jpg,1,"[(34, 1378, 462, 1661)]",428.0,283.0,0.0,121124.0,0.0
B100672797.jpg,1,"[(648, 1340, 1037, 1677)]",389.0,337.0,0.0,131093.0,0.0
B100672855.jpg,1,"[(7, 1277, 598, 1697)]",591.0,420.0,0.0,248220.0,0.0
B100674091.jpg,1,"[(21, 1968, 709, 2436)]",688.0,468.0,0.0,321984.0,0.0
B100675446.jpg,1,"[(6, 1908, 632, 2456)]",626.0,548.0,0.0,343048.0,0.0
B100675540.jpg,1,"[(6, 1904, 627, 2448)]",621.0,544.0,0.0,337824.0,0.0
B100675545.jpg,1,"[(4, 1913, 627, 2461)]",623.0,548.0,0.0,341404.0,0.0
B100676884.jpg,2,"[(26, 1911, 647, 2381), (194, 2058, 614, 2378)]",520.5,395.0,105.02678229861182,426270.0,0.0
B100677105.jpg,1,"[(37, 1887, 668, 2434)]",631.0,547.0,0.0,345157.0,0.0
B100677132.jpg,1,"[(36, 1882, 667, 2430)]",631.0,548.0,0.0,345788.0,0.0
B100677144.jpg,1,"[(36, 1875, 665, 2423)]",629.0,548.0,0.0,344692.0,0.0
B100677151.jpg,1,"[(38, 1878, 664, 2429)]",626.0,551.0,0.0,344926.0,0.0
B100677244.jpg,1,"[(30, 1890, 658, 2436)]",628.0,546.0,0.0,342888.0,0.0
B100677262.jpg,1,"[(43, 1882, 671, 2430)]",628.0,548.0,0.0,344144.0,0.0
B100677382.jpg,1,"[(37, 1884, 668, 2432)]",631.0,548.0,0.0,345788.0,0.0
B100679309.jpg,1,"[(94, 2067, 743, 2408)]",649.0,341.0,0.0,221309.0,0.0
B100679389.jpg,1,"[(14, 1901, 631, 2441)]",617.0,540.0,0.0,333180.0,0.0
B100679393.jpg,1,"[(18, 1897, 637, 2445)]",619.0,548.0,0.0,339212.0,0.0
B100679440.jpg,1,"[(16, 1896, 642, 2444)]",626.0,548.0,0.0,343048.0,0.0
B100679445.jpg,1,"[(14, 1907, 646, 2451)]",632.0,544.0,0.0,343808.0,0.0
B100681928.jpg,2,"[(75, 2028, 598, 2426), (600, 1992, 706, 2426)]",314.5,416.0,290.0590457131099,254158.0,0.0
B100685280.jpg,1,"[(34, 1890, 660, 2438)]",626.0,548.0,0.0,343048.0,0.0
B100685281.jpg,1,"[(54, 1905, 688, 2433)]",634.0,528.0,0.0,334752.0,0.0
B100685302.jpg,1,"[(38, 1955, 637, 2429)]",599.0,474.0,0.0,283926.0,0.0
B100699168.jpg,2,"[(600, 1292, 1003, 1542), (35, 1408, 439, 1686)]",403.5,264.0,433.8066965827061,213062.0,0.0
B100699196.jpg,1,"[(20, 1303, 509, 1696)]",489.0,393.0,0.0,192177.0,0.0
B100699262.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699305.jpg,1,"[(4, 1367, 419, 1698)]",415.0,331.0,0.0,137365.0,0.0
B100699314.jpg,1,"[(25, 1390, 465, 1682)]",440.0,292.0,0.0,128480.0,0.0
B100699327.jpg,1,"[(748, 1420, 1073, 1691)]",325.0,271.0,0.0,88075.0,0.0
B100699344.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699345.jpg,1,"[(6, 1309, 302, 1699)]",296.0,390.0,0.0,115440.0,0.0
B100699482.jpg,1,"[(1, 1380, 435, 1698)]",434.0,318.0,0.0,138012.0,0.0
B100699535.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699563.jpg,1,"[(24, 1426, 424, 1686)]",400.0,260.0,0.0,104000.0,0.0
B100699609.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699670.jpg,1,"[(5, 1554, 346, 1696)]",341.0,142.0,0.0,48422.0,0.0
B100699694.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699718.jpg,1,"[(14, 1463, 340, 1678)]",326.0,215.0,0.0,70090.0,0.0
B100699729.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100699732.jpg,2,"[(0, 1334, 584, 1699), (640, 1462, 1078, 1629)]",511.0,266.0,445.93104848171316,286306.0,0.0
B100699754.jpg,1,"[(4, 1264, 587, 1697)]",583.0,433.0,0.0,252439.0,0.0
B100699861.jpg,1,"[(19, 1398, 462, 1689)]",443.0,291.0,0.0,128913.0,0.0
B100699939.jpg,1,"[(9, 1340, 530, 1690)]",521.0,350.0,0.0,182350.0,0.0
B100700057.jpg,1,"[(14, 1539, 353, 1682)]",339.0,143.0,0.0,48477.0,0.0
B100700079.jpg,1,"[(9, 1357, 428, 1697)]",419.0,340.0,0.0,142460.0,0.0
B100700138.jpg,1,"[(9, 1369, 529, 1693)]",520.0,324.0,0.0,168480.0,0.0
B100700169.jpg,1,"[(37, 1336, 442, 1691)]",405.0,355.0,0.0,143775.0,0.0
B100700206.jpg,1,"[(21, 1379, 458, 1667)]",437.0,288.0,0.0,125856.0,0.0
